#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 672: Olallie Meadows, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Olallie Meadows (672) 
# Washington  SNOTEL Site - 4010 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:34 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
1986-06-13,0.0,,99.3,
1986-06-14,0.0,,99.3,45.3
1986-06-15,0.0,,99.3,36.0
1986-06-16,0.0,,99.3,45.0
1986-06-17,0.0,,99.3,
1986-06-18,0.0,,99.4,
1986-06-19,0.0,,100.3,
1986-06-20,0.0,,100.3,39.0
1986-06-21,0.0,,100.3,39.2
1986-06-22,0.0,,100.3,50.5
1986-06-23,0.0,,100.3,54.1
1986-06-24,0.0,,100.3,48.7
1986-06-25,0.0,,100.3,44.8
1986-06-26,0.0,,100.3,51.6
1986-06-27,0.0,,100.3,53.1
1986-06-28,0.0,,100.3,53.1
1986-06-29,0.0,,100.5,41.4
1986-06-30,0.0,,100.5,39.6
1986-07-01,0.0,,100.5,55.0
1986-07-02,0.0,,100.5,49.1
1986-07-03,0.0,,100.5,38.7
1986-07-04,0.0,,100.9,34.5
1986-07-05,0.0,,100.9,37.0
1986-07-06,0.0,,100.9,44.6
1986-07-07,0.0,,100.9,51.6
1986-07-08,0.0,,100.9,47.8
1986-07-09,0.0,,100.9,47.5
1986-07-10,0.0,,100.9,43.7
1986-07-11,0.0,,101.5,45.1
1986-07-12,0.0,,102.3,40.1
1986-07-13,0.0,,102.3,40.6
1986-07-14,0.0,,102.3,42.8
1986-07-15,0.0,,102.5,
1986-07-16,0.0,,102.5,
1986-07-17,0.0,,103.1,
1986-07-18,0.0,,103.1,41.7
1986-07-19,0.0,,104.1,49.1
1986-07-20,0.0,,104.1,53.1
1986-07-21,0.0,,104.1,52.9
1986-07-22,0.0,,104.1,48.4
1986-07-23,0.0,,104.1,45.3
1986-07-24,0.0,,104.1,45.7
1986-07-25,0.0,,104.1,45.3
1986-07-26,0.0,,104.1,43.9
1986-07-27,0.0,,104.1,40.6
1986-07-28,0.0,,104.1,41.9
1986-07-29,0.0,,104.1,39.7
1986-07-30,0.0,,104.1,41.4
1986-07-31,0.0,,104.1,47.5
1986-08-01,0.0,,104.1,56.3
1986-08-02,0.0,,104.1,61.0
1986-08-03,0.0,,104.1,54.9
1986-08-04,0.0,,104.1,49.5
1986-08-05,0.0,,104.1,48.9
1986-08-06,0.0,,104.1,58.1
1986-08-07,0.0,,104.1,64.4
1986-08-08,0.0,,104.1,60.8
1986-08-09,0.0,,104.1,61.7
1986-08-10,0.0,,104.1,58.1
1986-08-11,0.0,,104.1,48.4
1986-08-12,0.0,,104.2,48.9
1986-08-13,0.0,,104.2,49.3
1986-08-14,0.0,,104.2,52.9
1986-08-15,0.0,,104.2,52.7
1986-08-16,0.0,,104.2,47.3
1986-08-17,0.0,,104.2,49.8
1986-08-18,0.0,,104.2,53.1
1986-08-19,0.0,,104.2,45.7
1986-08-20,0.0,,104.2,58.1
1986-08-21,0.0,,104.2,58.5
1986-08-22,0.0,,104.2,54.5
1986-08-23,0.0,,104.2,54.1
1986-08-24,0.0,,104.2,49.5
1986-08-25,0.0,,104.2,53.4
1986-08-26,0.0,,104.2,63.0
1986-08-27,0.0,,104.2,69.8
1986-08-28,0.0,,104.2,68.4
1986-08-29,0.0,,104.2,50.0
1986-08-30,0.0,,104.4,44.8
1986-08-31,0.0,,104.4,45.3
1986-09-01,0.0,,104.4,45.5
1986-09-02,0.0,,104.4,49.6
1986-09-03,0.0,,104.5,48.9
1986-09-04,0.0,,104.5,53.8
1986-09-05,0.0,,104.5,54.0
1986-09-06,0.0,,104.5,48.7
1986-09-07,0.0,,104.5,48.7
1986-09-08,0.0,,104.5,41.4
1986-09-09,0.0,,104.5,40.5
1986-09-10,0.0,,104.6,41.5
1986-09-11,0.0,,105.1,35.2
1986-09-12,0.0,,105.1,41.4
1986-09-13,0.0,,105.2,41.0
1986-09-14,0.0,,105.3,33.6
1986-09-15,0.0,,105.3,40.1
1986-09-16,0.0,,105.8,37.6
1986-09-17,0.0,,105.8,40.1
1986-09-18,0.0,,106.4,37.4
1986-09-19,0.0,,106.5,39.2
1986-09-20,0.0,,106.8,38.3
1986-09-21,0.0,,106.8,39.9
1986-09-22,0.0,,106.8,
1986-09-23,0.0,,106.8,39.2
1986-09-24,0.0,,109.6,30.9
1986-09-25,0.0,,109.8,34.2
1986-09-26,0.0,,109.8,35.4
1986-09-27,0.0,,109.9,36.3
1986-09-28,0.0,,111.5,36.7
1986-09-29,0.0,,112.1,41.7
1986-09-30,0.0,,113.2,35.6
1986-10-01,0.0,,0.0,36.0
1986-10-02,0.0,,0.0,33.3
1986-10-03,0.0,,0.0,37.0
1986-10-04,0.0,,0.0,43.5
1986-10-05,0.0,,0.0,50.5
1986-10-06,0.0,,0.0,54.9
1986-10-07,0.0,,0.0,50.2
1986-10-08,0.0,,0.0,43.0
1986-10-09,0.0,,0.0,43.0
1986-10-10,0.0,,0.0,41.2
1986-10-11,0.0,,0.0,41.0
1986-10-12,0.0,,0.0,39.0
1986-10-13,0.0,,0.0,46.0
1986-10-14,0.0,,0.0,42.8
1986-10-15,0.0,,0.0,43.5
1986-10-16,0.0,,0.0,46.9
1986-10-17,0.0,,0.0,40.6
1986-10-18,0.0,,0.0,
1986-10-19,0.0,,0.0,50.7
1986-10-20,0.0,,0.0,48.9
1986-10-21,0.0,,0.0,46.4
1986-10-22,0.0,,0.0,45.0
1986-10-23,0.0,,0.0,44.8
1986-10-24,0.0,,0.0,43.5
1986-10-25,0.0,,0.5,
1986-10-26,0.0,,1.6,
1986-10-27,0.0,,3.0,39.7
1986-10-28,0.0,,4.0,35.6
1986-10-29,0.0,,4.0,39.4
1986-10-30,0.0,,4.7,36.1
1986-10-31,0.0,,5.7,37.8
1986-11-01,0.0,,5.9,34.3
1986-11-02,0.0,,5.9,40.5
1986-11-03,0.0,,5.9,34.5
1986-11-04,0.0,,5.9,44.1
1986-11-05,0.0,,6.2,31.5
1986-11-06,0.5,,7.7,31.1
1986-11-07,0.8,,8.0,
1986-11-08,1.3,,8.6,
1986-11-09,1.6,,9.0,16.3
1986-11-10,2.1,,9.7,10.4
1986-11-11,2.1,,9.8,32.0
1986-11-12,2.0,,10.2,24.6
1986-11-13,2.0,,10.5,
1986-11-14,2.4,,11.0,
1986-11-15,2.5,,11.1,
1986-11-16,2.8,,11.5,29.7
1986-11-17,4.2,,13.0,26.6
1986-11-18,4.7,,13.6,28.2
1986-11-19,6.3,,16.0,30.9
1986-11-20,6.9,,17.3,36.1
1986-11-21,7.2,,19.3,29.8
1986-11-22,8.5,,20.5,29.3
1986-11-23,9.5,,22.6,38.3
1986-11-24,9.1,,27.7,28.4
1986-11-25,9.3,,28.4,25.5
1986-11-26,10.1,,29.3,28.2
1986-11-27,11.5,,31.1,30.4
1986-11-28,11.8,,31.4,28.8
1986-11-29,11.3,,31.4,
1986-11-30,12.0,,31.8,27.7
1986-12-01,12.4,,32.0,31.1
1986-12-02,12.7,,32.4,23.4
1986-12-03,12.7,,32.4,23.7
1986-12-04,12.8,,32.6,
1986-12-05,12.9,,32.7,22.3
1986-12-06,13.1,,32.8,26.2
1986-12-07,13.1,,32.9,30.6
1986-12-08,13.1,,33.0,25.3
1986-12-09,13.1,,33.0,19.4
1986-12-10,13.1,,33.0,12.7
1986-12-11,13.1,,33.0,9.3
1986-12-12,13.4,,33.3,
1986-12-13,13.5,,33.4,19.0
1986-12-14,13.8,,33.9,22.6
1986-12-15,13.8,,33.9,
1986-12-16,14.1,,34.6,23.4
1986-12-17,14.1,,34.6,
1986-12-18,14.1,,34.7,19.6
1986-12-19,14.1,,34.7,
1986-12-20,14.3,,34.8,23.0
1986-12-21,14.5,,34.9,
1986-12-22,14.7,,35.0,28.8
1986-12-23,16.6,,36.9,32.0
1986-12-24,17.3,,37.3,28.0
1986-12-25,17.8,,37.8,
1986-12-26,18.6,,38.5,32.0
1986-12-27,18.6,,38.5,
1986-12-28,18.8,,38.7,23.0
1986-12-29,19.5,,39.4,
1986-12-30,20.6,,40.5,28.6
1986-12-31,20.6,,40.8,23.0
1987-01-01,21.1,,41.3,21.9
1987-01-02,22.0,,42.2,
1987-01-03,23.3,,43.8,28.6
1987-01-04,23.6,,44.6,27.7
1987-01-05,23.6,,44.6,
1987-01-06,23.8,,44.7,20.1
1987-01-07,23.8,,44.7,
1987-01-08,24.0,,44.8,17.4
1987-01-09,24.0,,44.8,
1987-01-10,24.1,,44.9,
1987-01-11,24.1,,44.9,19.8
1987-01-12,24.1,,44.9,30.2
1987-01-13,24.8,,45.4,22.3
1987-01-14,26.3,,46.7,19.8
1987-01-15,26.6,,46.8,11.7
1987-01-16,26.6,,46.8,18.7
1987-01-17,26.6,,46.8,24.3
1987-01-18,26.8,,46.9,26.8
1987-01-19,27.1,,47.3,20.5
1987-01-20,27.1,,47.4,26.6
1987-01-21,27.1,,47.4,
1987-01-22,27.1,,47.4,
1987-01-23,27.1,,47.4,18.5
1987-01-24,27.3,,47.6,18.5
1987-01-25,28.8,,48.9,
1987-01-26,29.5,,49.4,25.9
1987-01-27,31.1,,50.6,30.7
1987-01-28,31.5,,51.3,
1987-01-29,32.1,,52.2,
1987-01-30,32.4,,52.8,
1987-01-31,32.9,,53.4,
1987-02-01,36.1,,57.0,32.5
1987-02-02,36.2,,57.1,
1987-02-03,36.2,,57.1,
1987-02-04,37.0,,58.2,
1987-02-05,37.1,,58.3,
1987-02-06,37.1,,58.3,
1987-02-07,37.1,,58.3,
1987-02-08,37.2,,58.4,
1987-02-09,37.2,,58.4,
1987-02-10,37.2,,58.5,
1987-02-11,37.2,,58.5,
1987-02-12,37.5,,58.9,
1987-02-13,37.5,,58.9,
1987-02-14,37.8,,59.4,
1987-02-15,37.9,,59.7,
1987-02-16,38.2,,60.1,
1987-02-17,38.6,,60.7,
1987-02-18,39.0,,61.1,
1987-02-19,39.2,,61.3,28.2
1987-02-20,39.3,,61.5,27.5
1987-02-21,39.3,,61.5,28.6
1987-02-22,39.3,,61.7,25.3
1987-02-23,39.7,,62.1,21.0
1987-02-24,39.7,,62.3,20.3
1987-02-25,39.8,,62.3,17.2
1987-02-26,39.8,,62.3,19.2
1987-02-27,40.1,,62.7,
1987-02-28,40.3,,63.0,22.6
1987-03-01,42.3,,64.8,23.2
1987-03-02,43.5,,65.9,29.1
1987-03-03,46.0,,68.6,35.1
1987-03-04,46.5,,70.3,38.5
1987-03-05,45.4,,70.5,37.8
1987-03-06,45.4,,71.1,30.0
1987-03-07,45.1,,71.3,28.8
1987-03-08,44.9,,71.3,32.7
1987-03-09,44.9,,71.3,31.1
1987-03-10,45.5,,71.9,30.6
1987-03-11,45.5,,72.2,30.7
1987-03-12,45.8,,73.0,32.7
1987-03-13,45.7,,73.4,31.5
1987-03-14,45.7,,74.1,28.2
1987-03-15,45.6,,74.4,29.3
1987-03-16,45.6,,74.5,28.2
1987-03-17,46.3,,75.1,30.2
1987-03-18,46.7,,75.6,24.3
1987-03-19,47.0,,76.0,24.8
1987-03-20,47.5,,76.4,23.5
1987-03-21,47.4,,76.5,26.4
1987-03-22,47.4,,76.5,28.0
1987-03-23,47.3,,76.5,31.5
1987-03-24,47.3,,76.7,27.7
1987-03-25,47.3,,76.7,30.4
1987-03-26,48.0,,77.3,22.8
1987-03-27,48.3,,77.5,22.8
1987-03-28,48.3,,77.5,22.1
1987-03-29,48.1,,77.5,22.1
1987-03-30,48.0,,77.5,28.4
1987-03-31,47.9,,77.5,41.4
1987-04-01,47.7,,77.5,46.4
1987-04-02,47.5,,77.5,44.6
1987-04-03,47.2,,77.5,35.4
1987-04-04,46.9,,77.7,30.4
1987-04-05,46.6,,77.8,31.3
1987-04-06,46.5,,78.0,28.2
1987-04-07,46.3,,78.1,30.2
1987-04-08,47.0,,79.1,27.9
1987-04-09,47.5,,79.7,26.4
1987-04-10,47.6,,79.8,32.9
1987-04-11,48.4,,80.8,25.5
1987-04-12,48.7,,81.8,25.9
1987-04-13,48.8,,82.0,32.5
1987-04-14,49.0,,82.2,37.0
1987-04-15,50.0,,84.3,33.6
1987-04-16,49.4,,84.4,34.2
1987-04-17,49.4,,85.0,30.0
1987-04-18,48.8,,86.0,22.8
1987-04-19,48.7,,86.4,19.8
1987-04-20,48.6,,86.4,
1987-04-21,48.1,,86.4,
1987-04-22,47.7,,86.4,
1987-04-23,47.2,,86.4,
1987-04-24,46.9,,86.4,
1987-04-25,46.6,,86.4,
1987-04-26,46.2,,86.4,
1987-04-27,45.8,,86.4,
1987-04-28,45.1,,86.4,
1987-04-29,44.6,,86.6,
1987-04-30,43.9,,86.8,
1987-05-01,43.0,,87.9,
1987-05-02,42.2,,88.1,
1987-05-03,41.8,,88.7,
1987-05-04,41.5,,88.7,
1987-05-05,41.1,,88.7,59.9
1987-05-06,40.3,,88.7,
1987-05-07,39.8,,88.7,
1987-05-08,37.9,,88.7,
1987-05-09,35.7,,88.7,
1987-05-10,34.1,,88.7,
1987-05-11,32.3,,88.9,
1987-05-12,30.1,,90.1,
1987-05-13,28.5,,90.7,
1987-05-14,27.4,,90.9,
1987-05-15,26.4,,91.3,37.4
1987-05-16,25.6,,91.3,28.6
1987-05-17,24.6,,91.3,34.0
1987-05-18,23.6,,91.3,29.8
1987-05-19,23.3,,91.6,27.9
1987-05-20,22.8,,91.6,32.2
1987-05-21,22.3,,91.6,36.3
1987-05-22,21.6,,91.6,36.5
1987-05-23,20.8,,91.6,36.0
1987-05-24,19.8,,91.6,39.2
1987-05-25,19.1,,91.6,
1987-05-26,18.1,,91.6,36.7
1987-05-27,17.0,,91.6,34.9
1987-05-28,16.1,,91.8,
1987-05-29,15.2,,91.8,
1987-05-30,14.3,,92.1,36.9
1987-05-31,13.7,,93.7,
1987-06-01,13.0,,94.6,29.3
1987-06-02,12.6,,94.6,34.2
1987-06-03,11.5,,94.6,61.7
1987-06-04,10.1,,94.6,
1987-06-05,9.5,,94.6,
1987-06-06,8.7,,94.6,
1987-06-07,8.0,,94.6,
1987-06-08,8.0,,94.6,
1987-06-09,6.0,,94.9,
1987-06-10,4.0,,94.9,
1987-06-11,2.0,,94.9,
1987-06-12,0.0,,94.9,
1987-06-13,0.0,,94.9,
1987-06-14,0.0,,94.9,50.2
1987-06-15,0.0,,94.9,36.1
1987-06-16,0.0,,94.9,
1987-06-17,0.0,,94.9,
1987-06-18,0.0,,94.9,
1987-06-19,0.0,,94.9,58.3
1987-06-20,0.0,,94.9,
1987-06-21,0.0,,94.9,
1987-06-22,0.0,,95.7,
1987-06-23,0.0,,95.7,
1987-06-24,0.0,,95.7,
1987-06-25,0.0,,95.7,
1987-06-26,0.0,,95.7,
1987-06-27,0.0,,95.7,67.6
1987-06-28,0.0,,96.4,70.5
1987-06-29,0.0,,96.8,65.5
1987-06-30,0.0,,96.8,62.6
1987-07-01,0.0,,96.8,59.4
1987-07-02,0.0,,96.8,
1987-07-03,0.0,,96.8,
1987-07-04,0.0,,96.8,
1987-07-05,0.0,,96.8,
1987-07-06,0.0,,98.7,48.4
1987-07-07,0.0,,99.0,43.9
1987-07-08,0.0,,99.0,39.4
1987-07-09,0.0,,99.0,38.5
1987-07-10,0.0,,99.0,
1987-07-11,0.0,,99.0,51.1
1987-07-12,0.0,,99.1,55.2
1987-07-13,0.0,,99.1,55.0
1987-07-14,0.0,,99.1,57.7
1987-07-15,0.0,,99.1,45.1
1987-07-16,0.0,,99.2,36.7
1987-07-17,0.0,,99.2,
1987-07-18,0.0,,99.2,42.4
1987-07-19,0.0,,99.2,
1987-07-20,0.0,,99.2,
1987-07-21,0.0,,99.5,53.1
1987-07-22,0.0,,99.5,
1987-07-23,0.0,,99.5,43.3
1987-07-24,0.0,,99.5,55.0
1987-07-25,0.0,,99.5,49.5
1987-07-26,0.0,,99.5,54.1
1987-07-27,0.0,,99.7,44.6
1987-07-28,0.0,,99.7,
1987-07-29,0.0,,99.7,42.4
1987-07-30,0.0,,99.7,
1987-07-31,0.0,,99.9,39.2
1987-08-01,0.0,,100.0,37.8
1987-08-02,0.0,,100.0,42.3
1987-08-03,0.0,,100.0,
1987-08-04,0.0,,100.0,55.0
1987-08-05,0.0,,100.0,42.4
1987-08-06,0.0,,100.0,45.9
1987-08-07,0.0,,100.0,51.3
1987-08-08,0.0,,100.0,60.1
1987-08-09,0.0,,100.0,61.2
1987-08-10,0.0,,100.0,43.5
1987-08-11,0.0,,100.0,45.0
1987-08-12,0.0,,100.0,47.3
1987-08-13,0.0,,100.2,42.6
1987-08-14,0.0,,100.4,
1987-08-15,0.0,,100.7,44.1
1987-08-16,0.0,,100.7,
1987-08-17,0.0,,100.7,
1987-08-18,0.0,,100.7,46.2
1987-08-19,0.0,,100.7,49.3
1987-08-20,0.0,,100.7,
1987-08-21,0.0,,100.7,39.7
1987-08-22,0.0,,100.7,
1987-08-23,0.0,,100.7,
1987-08-24,0.0,,100.7,52.5
1987-08-25,0.0,,100.7,53.8
1987-08-26,0.0,,100.7,58.1
1987-08-27,0.0,,100.7,55.2
1987-08-28,0.0,,100.7,
1987-08-29,0.0,,100.7,
1987-08-30,0.0,,100.7,60.3
1987-08-31,0.0,,100.7,64.2
1987-09-01,0.0,,100.7,67.3
1987-09-02,0.0,,100.7,
1987-09-03,0.0,,100.7,39.2
1987-09-04,0.0,,100.7,45.1
1987-09-05,0.0,,100.7,56.1
1987-09-06,0.0,,100.7,56.3
1987-09-07,0.0,,100.7,57.9
1987-09-08,0.0,,100.7,54.3
1987-09-09,0.0,,100.7,52.7
1987-09-10,0.0,,100.7,59.2
1987-09-11,0.0,,100.7,49.1
1987-09-12,0.0,,100.7,44.6
1987-09-13,0.0,,100.7,42.6
1987-09-14,0.0,,100.7,42.3
1987-09-15,0.0,,101.5,35.8
1987-09-16,0.0,,101.7,34.3
1987-09-17,0.0,,101.7,42.8
1987-09-18,0.0,,101.7,46.9
1987-09-19,0.0,,101.7,45.9
1987-09-20,0.0,,101.7,50.7
1987-09-21,0.0,,101.7,57.9
1987-09-22,0.0,,101.7,62.1
1987-09-23,0.0,,101.7,64.9
1987-09-24,0.0,,101.7,56.5
1987-09-25,0.0,,101.8,42.8
1987-09-26,0.0,,102.3,35.2
1987-09-27,0.0,,102.3,
1987-09-28,0.0,,102.3,47.5
1987-09-29,0.0,,102.3,52.2
1987-09-30,0.0,,102.3,56.8
1987-10-01,0.0,,0.0,62.6
1987-10-02,0.0,,0.0,57.0
1987-10-03,0.0,,0.0,46.8
1987-10-04,0.0,,0.0,44.4
1987-10-05,0.0,,0.0,49.3
1987-10-06,0.0,,0.0,55.2
1987-10-07,0.0,,0.0,56.5
1987-10-08,0.0,,0.0,49.8
1987-10-09,0.0,,0.0,45.5
1987-10-10,0.0,,0.0,42.6
1987-10-11,0.0,,0.0,45.7
1987-10-12,0.0,,0.0,51.4
1987-10-13,0.0,,0.0,41.9
1987-10-14,0.0,,0.0,45.7
1987-10-15,0.0,,0.0,32.0
1987-10-16,0.0,,0.0,38.3
1987-10-17,0.0,,0.0,35.4
1987-10-18,0.0,,0.0,34.2
1987-10-19,0.0,,0.0,39.6
1987-10-20,0.0,,0.0,
1987-10-21,0.0,,0.0,47.8
1987-10-22,0.0,,0.0,44.6
1987-10-23,0.0,,0.0,48.2
1987-10-24,0.0,,0.0,41.4
1987-10-25,0.0,,0.0,37.6
1987-10-26,0.0,,0.0,37.6
1987-10-27,0.0,,0.0,41.9
1987-10-28,0.0,,0.0,51.6
1987-10-29,0.0,,0.0,46.0
1987-10-30,0.0,,0.0,44.2
1987-10-31,0.0,,0.0,43.2
1987-11-01,0.0,,0.2,41.9
1987-11-02,0.0,,0.2,38.7
1987-11-03,0.0,,0.3,36.0
1987-11-04,0.0,,0.3,39.7
1987-11-05,0.0,,0.3,39.4
1987-11-06,0.0,,0.3,39.2
1987-11-07,0.0,,0.3,37.8
1987-11-08,0.0,,0.3,37.4
1987-11-09,0.0,,0.3,38.3
1987-11-10,0.0,,0.7,37.2
1987-11-11,0.0,,1.5,43.0
1987-11-12,0.0,,2.3,39.2
1987-11-13,0.0,,3.0,38.1
1987-11-14,0.4,,4.3,28.4
1987-11-15,0.5,,4.5,28.2
1987-11-16,1.0,,5.1,27.1
1987-11-17,1.1,,5.4,21.9
1987-11-18,1.1,,5.4,24.8
1987-11-19,1.0,,5.4,28.2
1987-11-20,0.9,,5.4,32.5
1987-11-21,1.0,,5.7,29.5
1987-11-22,1.6,,6.5,30.9
1987-11-23,2.6,,7.7,30.4
1987-11-24,3.3,,8.5,31.5
1987-11-25,3.9,,9.3,28.2
1987-11-26,3.9,,9.4,27.0
1987-11-27,3.9,,9.4,26.1
1987-11-28,3.9,,9.4,25.9
1987-11-29,3.9,,9.4,25.7
1987-11-30,3.9,,9.5,22.5
1987-12-01,4.8,,10.5,25.0
1987-12-02,6.5,,12.2,29.5
1987-12-03,8.3,,14.3,32.5
1987-12-04,8.6,,15.6,31.8
1987-12-05,8.6,,15.7,31.3
1987-12-06,8.7,,16.1,35.1
1987-12-07,8.4,,16.6,30.4
1987-12-08,8.5,,17.0,27.3
1987-12-09,9.3,,17.8,26.1
1987-12-10,11.8,,24.0,30.4
1987-12-11,13.2,,25.6,25.0
1987-12-12,13.7,,26.3,22.1
1987-12-13,13.8,,26.3,15.8
1987-12-14,13.8,,26.3,16.5
1987-12-15,14.2,,26.8,16.3
1987-12-16,14.2,,26.8,18.5
1987-12-17,14.4,,27.0,18.1
1987-12-18,14.4,,27.0,23.5
1987-12-19,14.5,,27.0,18.0
1987-12-20,14.6,,27.0,22.5
1987-12-21,15.6,,28.1,26.1
1987-12-22,16.0,,28.7,23.0
1987-12-23,16.3,,29.1,19.4
1987-12-24,16.5,,29.1,17.8
1987-12-25,16.6,,29.1,21.9
1987-12-26,16.6,,29.2,12.0
1987-12-27,16.8,,29.2,9.3
1987-12-28,16.8,,29.2,19.0
1987-12-29,16.8,,29.2,19.9
1987-12-30,16.8,,29.2,25.7
1987-12-31,16.8,,29.2,19.9
1988-01-01,16.8,,29.2,17.6
1988-01-02,17.0,,29.2,12.9
1988-01-03,17.1,,29.2,12.2
1988-01-04,17.1,,29.2,14.0
1988-01-05,17.5,,29.2,16.3
1988-01-06,17.5,,29.2,14.7
1988-01-07,17.5,,29.2,17.1
1988-01-08,17.5,,29.2,19.2
1988-01-09,18.3,,29.7,26.1
1988-01-10,20.0,,30.6,28.2
1988-01-11,20.8,,31.2,23.4
1988-01-12,21.6,,32.1,24.8
1988-01-13,22.1,,33.5,22.8
1988-01-14,23.6,,34.6,30.0
1988-01-15,24.6,,38.0,27.0
1988-01-16,25.0,,38.9,24.4
1988-01-17,25.1,,39.2,22.6
1988-01-18,25.3,,39.2,18.5
1988-01-19,25.3,,39.3,18.1
1988-01-20,25.3,,39.4,18.1
1988-01-21,26.3,,40.1,25.3
1988-01-22,26.3,,40.1,34.3
1988-01-23,26.9,,41.1,26.8
1988-01-24,26.9,,41.2,23.5
1988-01-25,26.9,,41.2,32.2
1988-01-26,26.9,,41.2,32.2
1988-01-27,26.9,,41.2,37.2
1988-01-28,27.0,,41.3,31.8
1988-01-29,27.7,,42.1,32.0
1988-01-30,28.4,,43.2,21.7
1988-01-31,28.8,,43.6,16.9
1988-02-01,29.0,,43.7,5.4
1988-02-02,29.1,,43.7,11.8
1988-02-03,29.8,,44.3,25.2
1988-02-04,30.4,,44.9,23.7
1988-02-05,30.4,,44.9,20.5
1988-02-06,30.6,,45.0,27.0
1988-02-07,31.1,,45.8,29.8
1988-02-08,31.7,,47.4,31.8
1988-02-09,32.5,,49.1,29.7
1988-02-10,33.5,,51.1,31.3
1988-02-11,33.7,,51.6,35.4
1988-02-12,34.2,,52.5,
1988-02-13,34.9,,52.9,25.5
1988-02-14,35.5,,53.7,
1988-02-15,36.3,,54.3,27.0
1988-02-16,37.5,,55.3,26.1
1988-02-17,37.5,,55.3,27.1
1988-02-18,38.4,,56.0,27.3
1988-02-19,38.5,,56.2,29.8
1988-02-20,38.6,,56.3,38.5
1988-02-21,38.7,,56.3,39.0
1988-02-22,38.7,,56.3,23.0
1988-02-23,38.8,,56.3,28.6
1988-02-24,38.8,,56.3,29.3
1988-02-25,38.8,,56.3,28.0
1988-02-26,38.9,,56.3,36.3
1988-02-27,38.9,,56.4,40.5
1988-02-28,38.9,,56.4,41.2
1988-02-29,38.9,,56.4,38.3
1988-03-01,38.9,,56.5,37.0
1988-03-02,38.9,,56.6,32.0
1988-03-03,39.2,,57.4,24.1
1988-03-04,39.2,,57.4,27.7
1988-03-05,39.4,,58.1,26.4
1988-03-06,40.9,,59.4,23.7
1988-03-07,41.5,,60.0,24.1
1988-03-08,41.6,,60.1,32.0
1988-03-09,43.0,,62.0,25.3
1988-03-10,43.5,,63.0,21.9
1988-03-11,43.5,,63.0,22.8
1988-03-12,43.5,,63.1,24.3
1988-03-13,43.6,,63.1,30.7
1988-03-14,43.6,,63.1,30.4
1988-03-15,43.6,,63.1,28.4
1988-03-16,43.6,,63.1,28.0
1988-03-17,43.6,,63.1,34.5
1988-03-18,43.6,,63.1,
1988-03-19,43.6,,63.1,
1988-03-20,43.6,,63.1,
1988-03-21,43.6,,63.1,
1988-03-22,45.0,,64.2,
1988-03-23,47.8,,67.3,
1988-03-24,48.8,,68.2,
1988-03-25,50.7,,69.0,27.0
