#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 791: Stevens Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stevens Pass (791) 
# Washington  SNOTEL Site - 3940 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
1986-05-20,15.8,,72.9,35.8
1986-05-21,14.6,,73.1,31.6
1986-05-22,14.2,,73.1,28.4
1986-05-23,14.1,,73.1,33.8
1986-05-24,12.7,,73.1,
1986-05-25,10.6,,73.1,44.1
1986-05-26,8.4,,73.1,44.1
1986-05-27,6.1,,73.1,43.9
1986-05-28,4.3,,73.1,42.4
1986-05-29,1.1,,73.1,43.2
1986-05-30,0.0,,73.1,49.3
1986-05-31,0.0,,73.1,50.9
1986-06-01,0.0,,73.1,48.7
1986-06-02,0.0,,73.1,43.9
1986-06-03,0.0,,73.1,45.3
1986-06-04,0.0,,73.1,47.5
1986-06-05,0.0,,73.1,60.3
1986-06-06,0.0,,73.3,42.1
1986-06-07,0.0,,73.4,41.7
1986-06-08,0.0,,73.4,37.9
1986-06-09,0.0,,73.4,39.2
1986-06-10,0.0,,73.4,43.9
1986-06-11,0.0,,73.4,43.7
1986-06-12,0.0,,73.4,43.2
1986-06-13,0.0,,73.4,49.3
1986-06-14,0.0,,73.4,47.3
1986-06-15,0.0,,74.2,35.6
1986-06-16,0.0,,74.2,42.8
1986-06-17,0.0,,74.2,47.1
1986-06-18,0.0,,74.6,42.8
1986-06-19,0.0,,75.5,34.3
1986-06-20,0.0,,75.5,39.2
1986-06-21,0.0,,75.5,34.2
1986-06-22,0.0,,75.5,43.5
1986-06-23,0.0,,75.5,48.0
1986-06-24,0.0,,75.5,49.8
1986-06-25,0.0,,75.5,44.6
1986-06-26,0.0,,75.5,42.1
1986-06-27,0.0,,75.6,45.9
1986-06-28,0.0,,75.6,53.2
1986-06-29,0.0,,75.9,43.5
1986-06-30,0.0,,76.0,40.6
1986-07-01,0.0,,76.0,53.1
1986-07-02,0.0,,76.0,49.3
1986-07-03,0.0,,76.0,39.0
1986-07-04,0.0,,76.6,36.0
1986-07-05,0.0,,76.8,38.8
1986-07-06,0.0,,76.8,38.3
1986-07-07,0.0,,76.8,46.2
1986-07-08,0.0,,76.8,48.6
1986-07-09,0.0,,76.8,49.3
1986-07-10,0.0,,76.8,44.6
1986-07-11,0.0,,76.8,47.5
1986-07-12,0.0,,77.0,42.1
1986-07-13,0.0,,77.0,42.8
1986-07-14,0.0,,77.0,44.2
1986-07-15,0.0,,77.0,39.0
1986-07-16,0.0,,77.9,
1986-07-17,0.0,,77.9,
1986-07-18,0.0,,77.9,40.5
1986-07-19,0.0,,77.9,43.9
1986-07-20,0.0,,77.9,47.7
1986-07-21,0.0,,77.9,48.0
1986-07-22,0.0,,77.9,
1986-07-23,0.0,,77.9,
1986-07-24,0.0,,77.9,
1986-07-25,0.0,,77.9,
1986-07-26,0.0,,77.9,
1986-07-27,0.0,,77.9,
1986-07-28,0.0,,77.9,
1986-07-29,0.0,,77.9,
1986-07-30,0.0,,77.9,
1986-07-31,0.0,,77.9,
1986-08-01,0.0,,77.9,
1986-08-02,0.0,,77.9,
1986-08-03,0.0,,77.9,
1986-08-04,0.0,,77.9,
1986-08-05,0.0,,77.9,
1986-08-06,0.0,,77.9,
1986-08-07,0.0,,77.9,
1986-08-08,0.0,,77.9,
1986-08-09,0.0,,77.9,
1986-08-10,0.0,,77.9,
1986-08-11,0.0,,78.0,
1986-08-12,0.0,,78.0,50.0
1986-08-13,0.0,,78.0,50.9
1986-08-14,0.0,,78.0,51.8
1986-08-15,0.0,,78.0,45.7
1986-08-16,0.0,,78.0,40.1
1986-08-17,0.0,,78.0,44.8
1986-08-18,0.0,,78.0,45.9
1986-08-19,0.0,,78.1,42.3
1986-08-20,0.0,,78.1,48.4
1986-08-21,0.0,,78.1,52.0
1986-08-22,0.0,,78.1,47.3
1986-08-23,0.0,,78.1,50.7
1986-08-24,0.0,,78.2,49.8
1986-08-25,0.0,,78.3,47.3
1986-08-26,0.0,,78.3,54.0
1986-08-27,0.0,,78.3,61.3
1986-08-28,0.0,,78.3,62.2
1986-08-29,0.0,,78.3,52.7
1986-08-30,0.0,,78.5,48.2
1986-08-31,0.0,,78.5,48.6
1986-09-01,0.0,,78.5,48.2
1986-09-02,0.0,,78.5,50.9
1986-09-03,0.0,,78.5,50.7
1986-09-04,0.0,,78.5,45.7
1986-09-05,0.0,,78.6,46.8
1986-09-06,0.0,,78.6,50.5
1986-09-07,0.0,,78.8,43.0
1986-09-08,0.0,,78.8,
1986-09-09,0.0,,78.8,
1986-09-10,0.0,,78.8,45.0
1986-09-11,0.0,,78.8,37.0
1986-09-12,0.0,,78.9,36.7
1986-09-13,0.0,,78.9,37.2
1986-09-14,0.0,,79.0,32.0
1986-09-15,0.0,,79.0,38.7
1986-09-16,0.0,,79.0,34.7
1986-09-17,0.0,,79.0,36.3
1986-09-18,0.0,,79.2,39.4
1986-09-19,0.0,,79.2,36.0
1986-09-20,0.0,,79.2,33.3
1986-09-21,0.0,,79.2,40.6
1986-09-22,0.0,,79.2,
1986-09-23,0.0,,79.3,39.4
1986-09-24,0.0,,81.3,32.0
1986-09-25,0.0,,81.5,29.1
1986-09-26,0.0,,81.5,36.7
1986-09-27,0.0,,81.5,36.3
1986-09-28,0.0,,81.9,37.2
1986-09-29,0.0,,82.2,39.7
1986-09-30,0.0,,82.5,36.3
1986-10-01,0.0,,0.0,37.0
1986-10-02,0.0,,0.0,31.8
1986-10-03,0.0,,0.0,31.6
1986-10-04,0.0,,0.0,43.0
1986-10-05,0.0,,0.0,44.1
1986-10-06,0.0,,0.0,45.0
1986-10-07,0.0,,0.0,42.3
1986-10-08,0.0,,0.0,39.4
1986-10-09,0.0,,0.0,37.4
1986-10-10,0.0,,0.1,37.6
1986-10-11,0.0,,0.1,35.4
1986-10-12,0.0,,0.2,33.3
1986-10-13,0.0,,0.2,37.8
1986-10-14,0.0,,0.2,35.8
1986-10-15,0.0,,0.2,41.5
1986-10-16,0.0,,0.2,39.4
1986-10-17,0.0,,0.2,35.2
1986-10-18,0.0,,0.2,38.8
1986-10-19,0.0,,0.2,39.9
1986-10-20,0.0,,0.2,43.3
1986-10-21,0.0,,0.2,39.9
1986-10-22,0.0,,0.3,38.8
1986-10-23,0.0,,0.3,38.1
1986-10-24,0.0,,0.3,43.5
1986-10-25,0.0,,0.3,45.9
1986-10-26,0.0,,1.3,47.8
1986-10-27,0.0,,2.4,
1986-10-28,0.0,,3.3,36.7
1986-10-29,0.0,,3.4,40.5
1986-10-30,0.0,,4.0,35.6
1986-10-31,0.0,,4.3,37.2
1986-11-01,0.0,,4.4,31.8
1986-11-02,0.0,,4.4,36.3
1986-11-03,0.0,,4.4,35.6
1986-11-04,0.0,,4.4,39.0
1986-11-05,0.0,,4.4,38.8
1986-11-06,0.0,,5.3,32.5
1986-11-07,0.6,,6.3,28.0
1986-11-08,0.8,,6.7,25.5
1986-11-09,0.8,,6.9,17.4
1986-11-10,0.9,,7.0,27.9
1986-11-11,0.9,,7.0,30.4
1986-11-12,0.8,,7.4,24.4
1986-11-13,0.7,,7.4,21.2
1986-11-14,0.9,,7.6,29.7
1986-11-15,0.9,,7.6,30.9
1986-11-16,1.6,,8.3,28.9
1986-11-17,2.7,,9.6,26.6
1986-11-18,3.0,,10.1,27.0
1986-11-19,4.9,,12.0,32.0
1986-11-20,6.1,,13.6,36.0
1986-11-21,6.1,,15.3,29.8
1986-11-22,6.5,,15.9,29.3
1986-11-23,7.8,,17.6,31.8
1986-11-24,7.1,,23.0,29.1
1986-11-25,7.3,,23.5,24.6
1986-11-26,8.6,,24.8,27.1
1986-11-27,10.0,,26.3,31.5
1986-11-28,10.3,,26.4,29.7
1986-11-29,10.3,,26.7,25.2
1986-11-30,10.4,,26.7,26.8
1986-12-01,10.9,,27.0,28.6
1986-12-02,11.1,,27.4,17.8
1986-12-03,11.2,,27.4,15.4
1986-12-04,11.4,,27.4,18.3
1986-12-05,11.6,,27.4,21.7
1986-12-06,11.6,,27.5,21.0
1986-12-07,11.7,,27.5,21.7
1986-12-08,11.8,,27.5,21.0
1986-12-09,11.9,,27.6,19.6
1986-12-10,12.1,,27.7,18.5
1986-12-11,12.1,,27.7,10.6
1986-12-12,12.3,,27.7,16.2
1986-12-13,12.6,,27.8,16.2
1986-12-14,13.0,,28.0,19.0
1986-12-15,13.1,,28.2,26.2
1986-12-16,13.1,,28.2,22.1
1986-12-17,13.2,,28.3,20.7
1986-12-18,13.3,,28.4,19.6
1986-12-19,13.3,,28.4,19.8
1986-12-20,13.3,,28.4,22.5
1986-12-21,13.5,,28.5,22.1
1986-12-22,13.9,,28.6,23.4
1986-12-23,15.1,,29.8,31.6
1986-12-24,15.4,,30.1,27.7
1986-12-25,15.8,,30.3,25.7
1986-12-26,16.5,,30.8,24.1
1986-12-27,16.6,,30.9,24.1
1986-12-28,16.8,,30.9,22.1
1986-12-29,17.6,,31.6,23.9
1986-12-30,19.5,,33.0,26.1
1986-12-31,19.6,,33.5,24.6
1987-01-01,20.0,,33.8,20.5
1987-01-02,20.8,,34.5,27.0
1987-01-03,21.6,,35.1,27.5
1987-01-04,22.3,,35.5,25.9
1987-01-05,22.3,,35.6,20.8
1987-01-06,22.3,,35.6,18.9
1987-01-07,22.5,,35.7,16.3
1987-01-08,22.6,,35.8,16.0
1987-01-09,22.6,,35.8,14.2
1987-01-10,22.6,,35.8,15.3
1987-01-11,22.6,,35.8,22.1
1987-01-12,22.8,,35.8,24.8
1987-01-13,24.0,,36.8,21.0
1987-01-14,24.6,,37.4,18.7
1987-01-15,24.8,,37.6,6.1
1987-01-16,24.8,,37.6,11.3
1987-01-17,24.8,,37.6,18.1
1987-01-18,25.0,,37.6,23.0
1987-01-19,25.3,,37.6,14.9
1987-01-20,25.3,,37.6,21.9
1987-01-21,25.3,,37.6,21.0
1987-01-22,25.3,,37.7,21.2
1987-01-23,25.5,,37.7,18.7
1987-01-24,25.6,,37.8,18.9
1987-01-25,26.7,,38.8,24.4
1987-01-26,27.1,,39.0,25.0
1987-01-27,28.6,,40.1,28.4
1987-01-28,29.1,,40.6,27.3
1987-01-29,29.9,,41.2,26.8
1987-01-30,30.1,,41.6,27.3
1987-01-31,30.7,,42.0,25.3
1987-02-01,33.4,,44.5,30.9
1987-02-02,34.7,,45.6,25.7
1987-02-03,34.8,,45.6,25.2
1987-02-04,34.9,,45.7,27.0
1987-02-05,35.2,,45.8,29.7
1987-02-06,35.2,,45.8,28.8
1987-02-07,35.4,,45.8,29.1
1987-02-08,35.5,,45.9,32.4
1987-02-09,35.7,,45.9,31.6
1987-02-10,35.8,,46.0,30.0
1987-02-11,35.8,,46.0,35.6
1987-02-12,36.3,,46.4,28.2
1987-02-13,36.4,,46.4,30.4
1987-02-14,37.0,,46.8,29.7
1987-02-15,37.1,,47.0,31.6
1987-02-16,37.6,,47.4,28.2
1987-02-17,38.2,,47.8,24.1
1987-02-18,38.3,,48.0,17.4
1987-02-19,38.4,,48.0,27.3
1987-02-20,38.6,,48.1,26.4
1987-02-21,38.6,,48.1,27.9
1987-02-22,38.6,,48.2,26.4
1987-02-23,39.1,,48.7,21.0
1987-02-24,39.1,,48.7,25.0
1987-02-25,39.1,,48.8,12.7
1987-02-26,39.1,,48.8,16.5
1987-02-27,39.3,,49.1,
1987-02-28,39.4,,49.3,23.2
1987-03-01,40.4,,50.2,25.3
1987-03-02,41.0,,50.6,28.2
1987-03-03,42.7,,52.5,31.3
1987-03-04,42.4,,54.0,33.4
1987-03-05,41.4,,54.1,34.5
1987-03-06,41.2,,54.5,29.7
1987-03-07,41.2,,54.7,22.3
1987-03-08,41.2,,54.7,31.1
1987-03-09,41.0,,54.7,31.1
1987-03-10,41.2,,55.1,30.7
1987-03-11,41.4,,55.3,31.1
1987-03-12,41.7,,55.8,30.9
1987-03-13,41.7,,56.1,32.0
1987-03-14,42.1,,56.7,26.4
1987-03-15,42.0,,56.7,29.3
1987-03-16,42.0,,56.7,29.1
1987-03-17,42.3,,57.2,28.0
1987-03-18,42.8,,57.7,23.5
1987-03-19,43.1,,57.9,24.6
1987-03-20,43.3,,58.0,23.4
1987-03-21,43.3,,58.1,30.2
1987-03-22,43.2,,58.1,21.2
1987-03-23,43.2,,58.2,29.3
1987-03-24,43.3,,58.2,28.2
1987-03-25,43.3,,58.2,24.1
1987-03-26,43.7,,58.8,25.2
1987-03-27,43.9,,59.1,17.1
1987-03-28,43.9,,59.2,16.2
1987-03-29,43.9,,59.2,19.4
1987-03-30,43.9,,59.2,29.3
1987-03-31,43.6,,59.2,35.6
1987-04-01,43.3,,59.2,33.8
1987-04-02,42.5,,59.2,38.1
1987-04-03,41.5,,59.2,34.7
1987-04-04,41.3,,59.2,29.7
1987-04-05,40.8,,59.2,28.9
1987-04-06,40.4,,59.3,27.7
1987-04-07,39.8,,59.3,29.5
1987-04-08,39.8,,60.0,28.6
1987-04-09,40.3,,60.6,27.5
1987-04-10,40.3,,60.8,33.1
1987-04-11,40.4,,61.1,27.1
1987-04-12,40.7,,61.5,26.4
1987-04-13,40.6,,61.5,33.3
1987-04-14,40.3,,61.5,32.2
1987-04-15,40.0,,62.6,35.1
1987-04-16,38.8,,62.9,37.2
1987-04-17,38.4,,63.3,26.2
1987-04-18,38.3,,63.7,24.6
1987-04-19,38.4,,63.9,23.4
1987-04-20,38.4,,63.9,21.9
1987-04-21,38.2,,63.9,29.3
1987-04-22,37.3,,63.9,28.9
1987-04-23,36.2,,63.9,35.1
1987-04-24,35.1,,63.9,23.4
1987-04-25,34.1,,63.9,22.6
1987-04-26,33.0,,63.9,34.3
1987-04-27,31.8,,63.9,44.8
1987-04-28,30.2,,63.9,43.5
1987-04-29,28.6,,64.0,32.5
1987-04-30,26.8,,64.1,34.9
1987-05-01,25.9,,64.9,28.2
1987-05-02,24.8,,65.0,26.2
1987-05-03,24.8,,65.5,29.7
1987-05-04,24.3,,65.5,32.5
1987-05-05,23.1,,65.5,34.7
1987-05-06,21.1,,65.5,41.9
1987-05-07,19.0,,65.5,44.2
1987-05-08,16.5,,65.5,46.8
1987-05-09,13.7,,65.5,43.7
1987-05-10,11.0,,65.5,37.8
1987-05-11,8.5,,65.6,40.1
1987-05-12,6.5,,66.4,41.0
1987-05-13,4.9,,66.8,30.6
1987-05-14,2.1,,66.9,34.7
1987-05-15,1.1,,67.2,32.0
1987-05-16,0.0,,67.2,29.3
1987-05-17,0.0,,67.2,34.2
1987-05-18,0.0,,67.2,33.1
1987-05-19,0.0,,67.8,28.4
1987-05-20,0.0,,67.8,27.9
1987-05-21,0.0,,67.8,29.8
1987-05-22,0.0,,67.9,31.6
1987-05-23,0.0,,67.9,31.8
1987-05-24,0.0,,67.9,32.2
1987-05-25,0.0,,67.9,32.9
1987-05-26,0.0,,67.9,36.7
1987-05-27,0.0,,67.9,35.6
1987-05-28,0.0,,68.0,33.8
1987-05-29,0.0,,68.1,32.0
1987-05-30,0.0,,68.1,37.2
1987-05-31,0.0,,69.6,32.2
1987-06-01,0.0,,70.5,30.4
1987-06-02,0.0,,70.5,27.9
1987-06-03,0.0,,70.5,41.5
1987-06-04,0.0,,70.5,47.5
1987-06-05,0.0,,70.5,42.3
1987-06-06,0.0,,70.5,38.1
1987-06-07,0.0,,70.5,44.8
1987-06-08,0.0,,70.5,47.8
1987-06-09,0.0,,70.5,35.8
1987-06-10,0.0,,70.5,38.1
1987-06-11,0.0,,70.5,37.9
1987-06-12,0.0,,70.5,47.7
1987-06-13,0.0,,70.5,41.4
1987-06-14,0.0,,70.5,45.3
1987-06-15,0.0,,70.7,39.0
1987-06-16,0.0,,70.7,
1987-06-17,0.0,,70.7,
1987-06-18,0.0,,70.7,67.1
1987-06-19,0.0,,71.0,37.0
1987-06-20,0.0,,71.0,45.1
1987-06-21,0.0,,71.1,36.7
1987-06-22,0.0,,71.6,34.2
1987-06-23,0.0,,71.6,32.0
1987-06-24,0.0,,71.6,36.3
1987-06-25,0.0,,71.6,48.2
1987-06-26,0.0,,71.6,53.8
1987-06-27,0.0,,71.6,48.4
1987-06-28,0.0,,71.6,43.9
1987-06-29,0.0,,71.6,57.7
1987-06-30,0.0,,71.6,55.4
1987-07-01,0.0,,71.6,49.5
1987-07-02,0.0,,71.6,
1987-07-03,0.0,,71.6,
1987-07-04,0.0,,72.1,
1987-07-05,0.0,,72.1,
1987-07-06,0.0,,72.1,51.6
1987-07-07,0.0,,72.4,39.4
1987-07-08,0.0,,72.4,40.3
1987-07-09,0.0,,72.4,38.7
1987-07-10,0.0,,72.4,41.5
1987-07-11,0.0,,72.4,43.9
1987-07-12,0.0,,72.4,47.3
1987-07-13,0.0,,72.4,47.7
1987-07-14,0.0,,72.4,47.7
1987-07-15,0.0,,72.4,40.3
1987-07-16,0.0,,72.5,37.0
1987-07-17,0.0,,72.5,36.9
1987-07-18,0.0,,72.5,44.8
1987-07-19,0.0,,72.8,
1987-07-20,0.0,,72.8,45.3
1987-07-21,0.0,,72.8,46.0
1987-07-22,0.0,,72.8,44.4
1987-07-23,0.0,,72.8,43.2
1987-07-24,0.0,,72.8,46.4
1987-07-25,0.0,,72.8,49.8
1987-07-26,0.0,,72.8,42.8
1987-07-27,0.0,,72.8,44.6
1987-07-28,0.0,,72.8,
1987-07-29,0.0,,72.8,43.0
1987-07-30,0.0,,73.0,
1987-07-31,0.0,,73.0,41.7
1987-08-01,0.0,,73.0,38.7
1987-08-02,0.0,,73.0,35.4
1987-08-03,0.0,,73.0,47.1
1987-08-04,0.0,,73.0,48.4
1987-08-05,0.0,,73.0,40.1
1987-08-06,0.0,,73.0,45.7
1987-08-07,0.0,,73.0,45.7
1987-08-08,0.0,,73.0,54.7
1987-08-09,0.0,,73.0,56.1
1987-08-10,0.0,,73.0,47.5
1987-08-11,0.0,,73.0,44.8
1987-08-12,0.0,,73.0,43.2
1987-08-13,0.0,,73.0,43.7
1987-08-14,0.0,,73.0,
1987-08-15,0.0,,73.1,43.9
1987-08-16,0.0,,73.2,38.3
1987-08-17,0.0,,73.2,
1987-08-18,0.0,,73.2,35.1
1987-08-19,0.0,,73.2,
1987-08-20,0.0,,73.2,
1987-08-21,0.0,,73.2,69.3
1987-08-22,0.0,,73.2,45.0
1987-08-23,0.0,,73.2,
1987-08-24,0.0,,73.2,46.4
1987-08-25,0.0,,73.2,48.2
1987-08-26,0.0,,73.2,50.9
1987-08-27,0.0,,73.2,49.3
1987-08-28,0.0,,73.2,43.3
1987-08-29,0.0,,73.2,
1987-08-30,0.0,,73.2,53.2
1987-08-31,0.0,,73.2,56.3
1987-09-01,0.0,,73.2,59.7
1987-09-02,0.0,,73.2,48.9
1987-09-03,0.0,,73.2,40.5
1987-09-04,0.0,,73.2,39.4
1987-09-05,0.0,,73.2,50.0
1987-09-06,0.0,,73.2,50.7
1987-09-07,0.0,,73.2,53.1
1987-09-08,0.0,,73.2,46.9
1987-09-09,0.0,,73.2,46.9
1987-09-10,0.0,,73.2,54.5
1987-09-11,0.0,,73.2,45.0
1987-09-12,0.0,,73.2,44.4
1987-09-13,0.0,,73.2,42.3
1987-09-14,0.0,,73.3,35.1
1987-09-15,0.0,,74.2,35.6
1987-09-16,0.0,,74.2,
1987-09-17,0.0,,74.2,32.9
1987-09-18,0.0,,74.2,41.5
1987-09-19,0.0,,74.2,39.0
1987-09-20,0.0,,74.2,45.1
1987-09-21,0.0,,74.2,48.9
1987-09-22,0.0,,74.2,51.4
1987-09-23,0.0,,74.2,53.8
1987-09-24,0.0,,74.2,48.7
1987-09-25,0.0,,74.3,42.8
1987-09-26,0.0,,74.5,34.9
1987-09-27,0.0,,74.5,
1987-09-28,0.0,,74.5,
1987-09-29,0.0,,74.5,42.3
1987-09-30,0.0,,74.5,47.7
1987-10-01,0.0,,0.0,55.0
1987-10-02,0.0,,0.0,49.5
1987-10-03,0.0,,0.0,48.6
1987-10-04,0.0,,0.0,41.4
1987-10-05,0.0,,0.0,42.3
1987-10-06,0.0,,0.0,45.3
1987-10-07,0.0,,0.0,50.7
1987-10-08,0.0,,0.0,42.4
1987-10-09,0.0,,0.0,38.8
1987-10-10,0.0,,0.0,34.7
1987-10-11,0.0,,0.0,39.4
1987-10-12,0.0,,0.0,41.2
1987-10-13,0.0,,0.0,35.6
1987-10-14,0.0,,0.1,38.1
1987-10-15,0.0,,0.1,29.7
1987-10-16,0.0,,0.1,34.7
1987-10-17,0.0,,0.1,32.0
1987-10-18,0.0,,0.1,28.8
1987-10-19,0.0,,0.1,31.5
1987-10-20,0.0,,0.1,34.5
1987-10-21,0.0,,0.1,37.8
1987-10-22,0.0,,0.1,39.6
1987-10-23,0.0,,0.1,42.6
1987-10-24,0.0,,0.1,34.9
1987-10-25,0.0,,0.1,38.5
1987-10-26,0.0,,0.1,27.5
1987-10-27,0.0,,0.1,41.4
1987-10-28,0.0,,0.1,41.9
1987-10-29,0.0,,0.1,42.3
1987-10-30,0.0,,0.1,41.0
1987-10-31,0.0,,0.1,41.0
1987-11-01,0.0,,0.1,39.9
1987-11-02,0.0,,0.2,39.2
1987-11-03,0.0,,0.2,35.4
1987-11-04,0.0,,0.3,34.7
1987-11-05,0.0,,0.3,
1987-11-06,0.0,,0.3,32.5
1987-11-07,0.0,,0.3,36.5
1987-11-08,0.0,,0.3,37.8
1987-11-09,0.0,,0.3,37.2
1987-11-10,0.0,,0.3,33.6
1987-11-11,0.0,,0.8,39.7
1987-11-12,0.0,,1.3,37.0
1987-11-13,0.0,,1.8,35.1
1987-11-14,0.0,,2.7,26.8
1987-11-15,0.0,,2.9,26.2
1987-11-16,0.4,,3.5,26.4
1987-11-17,0.4,,3.5,16.9
1987-11-18,0.4,,3.5,25.0
1987-11-19,0.4,,3.5,28.9
1987-11-20,0.3,,3.5,32.0
1987-11-21,0.5,,3.8,29.7
1987-11-22,0.6,,4.0,29.3
1987-11-23,1.0,,4.7,27.5
1987-11-24,1.5,,5.0,28.6
1987-11-25,1.7,,5.8,28.9
1987-11-26,1.9,,6.0,26.6
1987-11-27,1.9,,6.0,24.4
1987-11-28,1.9,,6.0,22.1
1987-11-29,1.9,,6.0,28.2
1987-11-30,1.9,,6.0,20.8
1987-12-01,2.5,,6.7,23.0
1987-12-02,4.1,,8.3,27.1
1987-12-03,5.5,,9.7,28.0
1987-12-04,6.2,,10.7,28.8
1987-12-05,6.3,,10.8,27.1
1987-12-06,6.6,,11.1,29.8
1987-12-07,7.1,,11.5,27.5
1987-12-08,7.6,,11.8,25.3
1987-12-09,8.2,,12.4,23.7
1987-12-10,12.6,,17.6,27.9
1987-12-11,13.5,,18.8,24.4
1987-12-12,14.0,,19.3,19.2
1987-12-13,14.1,,19.6,9.7
1987-12-14,14.1,,19.6,17.1
1987-12-15,14.3,,19.8,11.7
1987-12-16,14.5,,19.8,19.2
1987-12-17,14.6,,20.1,13.1
1987-12-18,14.6,,20.1,22.6
1987-12-19,14.7,,20.1,12.0
1987-12-20,14.7,,20.1,20.7
1987-12-21,16.1,,21.3,25.2
1987-12-22,16.6,,21.5,22.3
1987-12-23,16.8,,21.8,12.9
1987-12-24,16.8,,21.8,16.7
1987-12-25,16.8,,21.8,19.2
1987-12-26,16.8,,22.0,6.4
1987-12-27,16.8,,22.0,5.2
1987-12-28,17.1,,22.0,10.4
1987-12-29,17.0,,22.0,19.4
1987-12-30,17.1,,22.0,21.2
1987-12-31,17.1,,22.0,18.0
1988-01-01,17.1,,22.0,15.1
1988-01-02,17.5,,22.0,10.8
1988-01-03,17.5,,22.1,9.7
1988-01-04,17.5,,22.1,17.6
1988-01-05,17.5,,22.1,17.1
1988-01-06,17.5,,22.1,14.5
1988-01-07,17.5,,22.1,15.1
1988-01-08,17.5,,22.1,18.1
1988-01-09,17.8,,22.3,21.4
1988-01-10,18.6,,23.0,28.0
1988-01-11,19.1,,23.3,20.5
1988-01-12,19.6,,23.6,24.8
1988-01-13,20.1,,24.1,20.5
1988-01-14,21.6,,25.1,24.6
1988-01-15,24.8,,27.4,22.6
1988-01-16,24.8,,28.2,21.2
1988-01-17,25.0,,28.5,19.8
1988-01-18,25.1,,28.6,14.9
1988-01-19,25.1,,28.6,17.1
1988-01-20,25.1,,28.7,15.3
1988-01-21,26.2,,29.6,22.5
1988-01-22,26.3,,29.6,24.4
1988-01-23,27.3,,30.5,27.3
1988-01-24,27.4,,30.7,20.3
1988-01-25,27.3,,30.7,26.1
1988-01-26,27.3,,30.7,27.1
1988-01-27,27.4,,30.7,27.0
1988-01-28,27.6,,30.7,26.6
1988-01-29,28.4,,31.4,28.4
1988-01-30,29.4,,32.1,22.8
1988-01-31,29.9,,32.5,13.8
1988-02-01,30.0,,32.7,0.3
1988-02-02,30.0,,32.7,7.3
1988-02-03,30.3,,32.9,25.9
1988-02-04,30.3,,33.0,18.5
1988-02-05,30.3,,33.0,19.6
1988-02-06,30.3,,33.0,23.5
1988-02-07,31.0,,33.6,27.5
1988-02-08,32.0,,34.4,28.2
1988-02-09,32.6,,35.5,29.5
1988-02-10,33.6,,36.2,25.5
1988-02-11,34.4,,37.0,
1988-02-12,34.9,,37.5,
1988-02-13,35.1,,37.7,
1988-02-14,35.3,,38.0,
1988-02-15,35.9,,38.0,
1988-02-16,36.8,,39.5,
1988-02-17,37.0,,39.8,21.0
1988-02-18,37.8,,40.4,25.7
