#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 679: Paradise, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Paradise (679) 
# Washington  SNOTEL Site - 5150 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:36 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
1986-05-31,53.0,,97.7,62.4
1986-06-01,50.9,,97.7,53.4
1986-06-02,48.9,,97.7,49.6
1986-06-03,47.2,,97.7,47.1
1986-06-04,45.5,,97.7,44.4
1986-06-05,44.1,,97.7,54.5
1986-06-06,42.8,,97.7,37.6
1986-06-07,41.9,,97.7,36.5
1986-06-08,41.0,,97.7,
1986-06-09,40.3,,97.7,38.3
1986-06-10,39.4,,97.7,54.3
1986-06-11,37.7,,97.7,46.8
1986-06-12,35.7,,97.7,
1986-06-13,33.7,,97.7,50.7
1986-06-14,33.7,,97.7,52.3
1986-06-15,30.8,,97.7,32.2
1986-06-16,29.4,,97.7,42.1
1986-06-17,28.7,,98.1,47.5
1986-06-18,27.7,,98.4,36.5
1986-06-19,27.0,,98.4,
1986-06-20,26.4,,98.9,35.2
1986-06-21,25.1,,98.9,33.8
1986-06-22,22.6,,98.9,47.7
1986-06-23,22.0,,98.9,49.5
1986-06-24,19.6,,98.9,46.8
1986-06-25,17.8,,98.9,42.8
1986-06-26,15.5,,98.9,49.8
1986-06-27,13.7,,98.9,49.6
1986-06-28,11.5,,98.9,52.0
1986-06-29,10.1,,99.0,38.8
1986-06-30,9.4,,99.0,39.2
1986-07-01,7.1,,99.0,50.7
1986-07-02,5.3,,99.0,47.1
1986-07-03,3.3,,99.2,34.0
1986-07-04,2.1,,99.4,31.8
1986-07-05,1.1,,99.6,33.4
1986-07-06,0.0,,99.6,46.6
1986-07-07,0.0,,99.6,64.0
1986-07-08,0.0,,99.6,46.6
1986-07-09,0.0,,99.6,45.7
1986-07-10,0.0,,99.6,42.8
1986-07-11,0.0,,100.7,43.5
1986-07-12,0.0,,101.1,37.8
1986-07-13,0.0,,101.1,39.7
1986-07-14,0.0,,101.1,39.6
1986-07-15,0.0,,101.2,33.4
1986-07-16,0.0,,101.2,34.0
1986-07-17,0.0,,102.2,35.1
1986-07-18,0.0,,102.2,40.8
1986-07-19,0.0,,102.2,52.2
1986-07-20,0.0,,102.2,51.4
1986-07-21,0.0,,102.2,54.5
1986-07-22,0.0,,102.2,46.9
1986-07-23,0.0,,102.2,42.6
1986-07-24,0.0,,102.2,39.7
1986-07-25,0.0,,102.2,44.4
1986-07-26,0.0,,102.2,41.4
1986-07-27,0.0,,102.2,37.0
1986-07-28,0.0,,102.2,41.9
1986-07-29,0.0,,102.2,36.1
1986-07-30,0.0,,102.2,37.6
1986-07-31,0.0,,102.2,49.5
1986-08-01,0.0,,102.2,53.6
1986-08-02,0.0,,102.2,61.5
1986-08-03,0.0,,102.2,52.5
1986-08-04,0.0,,102.2,46.4
1986-08-05,0.0,,102.2,44.6
1986-08-06,0.0,,102.2,57.7
1986-08-07,0.0,,102.2,62.8
1986-08-08,0.0,,102.2,55.8
1986-08-09,0.0,,102.2,63.5
1986-08-10,0.0,,102.2,52.0
1986-08-11,0.0,,102.2,46.8
1986-08-12,0.0,,102.2,45.7
1986-08-13,0.0,,102.2,44.8
1986-08-14,0.0,,102.2,53.8
1986-08-15,0.0,,102.2,48.6
1986-08-16,0.0,,102.2,46.2
1986-08-17,0.0,,102.2,47.7
1986-08-18,0.0,,102.2,50.9
1986-08-19,0.0,,102.2,45.5
1986-08-20,0.0,,102.2,57.7
1986-08-21,0.0,,102.2,54.9
1986-08-22,0.0,,102.2,49.6
1986-08-23,0.0,,102.2,50.9
1986-08-24,0.0,,102.2,46.4
1986-08-25,0.0,,102.2,49.8
1986-08-26,0.0,,102.3,62.1
1986-08-27,0.0,,102.4,69.1
1986-08-28,0.0,,102.4,69.3
1986-08-29,0.0,,102.4,49.3
1986-08-30,0.0,,102.7,43.5
1986-08-31,0.0,,102.9,43.0
1986-09-01,0.0,,103.0,41.2
1986-09-02,0.0,,103.0,48.6
1986-09-03,0.0,,103.0,47.1
1986-09-04,0.0,,103.0,52.3
1986-09-05,0.0,,103.0,51.1
1986-09-06,0.0,,103.0,48.9
1986-09-07,0.0,,103.0,47.7
1986-09-08,0.0,,103.0,37.6
1986-09-09,0.0,,103.2,36.7
1986-09-10,0.0,,103.3,39.7
1986-09-11,0.0,,103.4,29.3
1986-09-12,0.0,,103.4,41.9
1986-09-13,0.0,,103.4,37.8
1986-09-14,0.0,,103.7,31.6
1986-09-15,0.0,,103.7,37.6
1986-09-16,0.0,,104.0,35.2
1986-09-17,0.0,,104.0,40.5
1986-09-18,0.0,,104.6,35.6
1986-09-19,0.0,,104.8,36.3
1986-09-20,0.0,,105.1,32.9
1986-09-21,0.0,,105.2,33.8
1986-09-22,0.0,,105.2,36.0
1986-09-23,0.0,,105.2,37.9
1986-09-24,0.0,,107.9,30.4
1986-09-25,0.0,,108.1,32.4
1986-09-26,0.0,,108.6,31.6
1986-09-27,0.0,,108.7,33.3
1986-09-28,0.0,,109.3,32.7
1986-09-29,0.0,,110.3,39.2
1986-09-30,0.0,,111.2,32.9
1986-10-01,0.0,,0.0,31.5
1986-10-02,0.0,,0.0,30.7
1986-10-03,0.0,,0.0,33.6
1986-10-04,0.0,,0.0,37.4
1986-10-05,0.0,,0.0,55.6
1986-10-06,0.0,,0.0,53.8
1986-10-07,0.0,,0.0,47.3
1986-10-08,0.0,,0.0,41.7
1986-10-09,0.0,,0.0,40.6
1986-10-10,0.0,,0.0,43.9
1986-10-11,0.0,,0.0,39.2
1986-10-12,0.0,,0.0,45.5
1986-10-13,0.0,,0.0,40.8
1986-10-14,0.0,,0.0,42.1
1986-10-15,0.0,,0.0,50.2
1986-10-16,0.0,,0.0,48.6
1986-10-17,0.0,,0.0,36.7
1986-10-18,0.0,,0.0,33.4
1986-10-19,0.0,,0.0,49.8
1986-10-20,0.0,,0.0,50.0
1986-10-21,0.0,,0.0,40.8
1986-10-22,0.0,,0.0,46.6
1986-10-23,0.0,,0.0,46.0
1986-10-24,0.0,,0.0,44.8
1986-10-25,0.0,,1.3,
1986-10-26,0.0,,3.3,
1986-10-27,0.0,,4.5,35.6
1986-10-28,0.0,,5.1,31.1
1986-10-29,0.0,,5.2,39.7
1986-10-30,0.0,,5.8,32.4
1986-10-31,0.0,,7.0,35.8
1986-11-01,0.0,,7.0,34.5
1986-11-02,0.0,,7.0,44.6
1986-11-03,0.0,,7.0,44.1
1986-11-04,0.0,,7.0,40.5
1986-11-05,0.0,,7.2,36.7
1986-11-06,0.6,,8.3,28.9
1986-11-07,2.2,,9.6,25.5
1986-11-08,2.4,,9.9,21.4
1986-11-09,2.4,,9.9,
1986-11-10,2.5,,10.0,15.8
1986-11-11,2.5,,10.2,34.5
1986-11-12,2.3,,10.3,30.7
1986-11-13,2.3,,10.3,38.3
1986-11-14,2.4,,10.5,29.8
1986-11-15,2.6,,10.7,26.6
1986-11-16,3.1,,11.1,27.0
1986-11-17,5.2,,12.8,21.4
1986-11-18,5.5,,13.2,33.3
1986-11-19,7.2,,15.4,28.6
1986-11-20,8.1,,16.3,38.1
1986-11-21,9.5,,18.5,26.4
1986-11-22,11.6,,21.0,26.8
1986-11-23,13.7,,23.0,35.6
1986-11-24,13.6,,29.4,34.2
1986-11-25,13.0,,29.9,18.1
1986-11-26,13.3,,30.4,22.5
1986-11-27,13.8,,31.3,29.5
1986-11-28,14.0,,31.9,27.1
1986-11-29,14.3,,32.2,20.3
1986-11-30,14.3,,32.3,25.2
1986-12-01,14.4,,32.4,30.7
1986-12-02,14.7,,32.5,22.3
1986-12-03,14.7,,32.5,23.4
1986-12-04,14.5,,32.6,40.1
1986-12-05,15.0,,33.0,30.9
1986-12-06,15.3,,33.3,23.7
1986-12-07,15.3,,33.3,28.9
1986-12-08,15.3,,33.3,26.4
1986-12-09,15.3,,33.3,25.3
1986-12-10,15.2,,33.3,37.9
1986-12-11,15.2,,33.3,33.4
1986-12-12,15.3,,33.4,31.1
1986-12-13,15.5,,33.6,30.9
1986-12-14,16.3,,34.5,28.4
1986-12-15,16.6,,34.8,25.0
1986-12-16,16.6,,34.8,26.6
1986-12-17,16.6,,34.8,32.2
1986-12-18,16.6,,34.8,34.2
1986-12-19,17.1,,35.3,28.6
1986-12-20,17.1,,35.3,28.6
1986-12-21,17.6,,35.9,34.0
1986-12-22,18.0,,36.1,41.0
1986-12-23,19.5,,37.8,28.2
1986-12-24,19.6,,38.2,27.3
1986-12-25,20.0,,38.5,24.3
1986-12-26,21.1,,39.7,30.9
1986-12-27,21.3,,39.8,30.6
1986-12-28,21.3,,39.8,30.0
1986-12-29,22.1,,41.1,
1986-12-30,23.3,,42.5,20.7
1986-12-31,23.5,,42.7,
1987-01-01,23.8,,43.2,28.2
1987-01-02,25.0,,44.3,
1987-01-03,26.0,,45.2,28.4
1987-01-04,26.7,,45.9,25.9
1987-01-05,26.7,,45.9,
1987-01-06,26.8,,46.1,18.0
1987-01-07,26.8,,46.1,19.2
1987-01-08,26.8,,46.1,27.3
1987-01-09,26.8,,46.1,28.6
1987-01-10,26.8,,46.1,35.6
1987-01-11,26.8,,46.1,41.5
1987-01-12,27.1,,46.4,30.6
1987-01-13,28.1,,47.3,18.7
1987-01-14,29.7,,48.9,18.1
1987-01-15,29.9,,49.1,7.5
1987-01-16,29.9,,49.2,17.6
1987-01-17,29.9,,49.2,23.4
1987-01-18,30.1,,49.3,22.6
1987-01-19,30.7,,50.0,18.0
1987-01-20,30.8,,50.0,24.6
1987-01-21,30.8,,50.0,36.1
1987-01-22,30.8,,50.0,31.3
1987-01-23,30.9,,50.0,28.4
1987-01-24,31.5,,50.6,28.6
1987-01-25,32.4,,51.5,25.5
1987-01-26,33.0,,52.1,32.4
1987-01-27,34.2,,52.9,32.7
1987-01-28,34.4,,53.5,24.8
1987-01-29,35.0,,54.1,
1987-01-30,35.5,,54.5,
1987-01-31,36.2,,55.1,
1987-02-01,38.7,,57.7,30.7
1987-02-02,38.8,,57.9,
1987-02-03,39.0,,58.1,
1987-02-04,39.6,,59.0,
1987-02-05,39.2,,59.0,
1987-02-06,39.3,,59.1,60.4
1987-02-07,39.3,,59.1,
1987-02-08,39.3,,59.1,43.9
1987-02-09,39.3,,59.1,
1987-02-10,39.3,,59.1,34.9
1987-02-11,39.3,,59.1,33.3
1987-02-12,39.6,,59.4,31.3
1987-02-13,39.8,,59.6,32.4
1987-02-14,40.7,,60.5,26.2
1987-02-15,40.8,,60.6,28.9
1987-02-16,41.5,,61.3,25.3
1987-02-17,42.2,,61.9,20.7
1987-02-18,42.3,,62.1,16.7
1987-02-19,42.9,,62.6,25.2
1987-02-20,43.1,,62.7,23.4
1987-02-21,43.2,,62.8,27.0
1987-02-22,43.7,,63.0,22.3
1987-02-23,44.7,,63.9,17.4
1987-02-24,44.8,,64.0,18.5
1987-02-25,44.9,,64.1,14.5
1987-02-26,44.9,,64.1,18.3
1987-02-27,44.9,,64.1,25.0
1987-02-28,44.9,,64.1,19.4
1987-03-01,46.5,,65.5,25.2
1987-03-02,47.5,,66.4,28.9
1987-03-03,49.9,,68.6,36.3
1987-03-04,52.5,,71.3,42.6
1987-03-05,51.3,,71.4,37.0
1987-03-06,51.1,,72.1,26.6
1987-03-07,50.9,,72.3,24.8
1987-03-08,50.9,,72.4,31.6
1987-03-09,50.9,,72.5,29.5
1987-03-10,51.6,,73.1,31.1
1987-03-11,51.8,,73.4,25.9
1987-03-12,53.5,,74.0,33.1
1987-03-13,54.1,,74.5,30.2
1987-03-14,54.5,,75.4,28.2
1987-03-15,54.5,,75.6,23.2
1987-03-16,54.5,,75.7,24.8
1987-03-17,55.2,,76.4,30.4
1987-03-18,55.8,,77.0,23.0
1987-03-19,56.4,,77.7,22.6
1987-03-20,57.0,,78.2,21.0
1987-03-21,57.1,,78.2,25.3
1987-03-22,57.1,,78.2,21.0
1987-03-23,57.1,,78.2,28.6
1987-03-24,57.4,,78.2,20.7
1987-03-25,57.5,,78.3,26.1
1987-03-26,57.9,,78.7,19.6
1987-03-27,58.3,,79.2,20.5
1987-03-28,58.3,,79.3,20.1
1987-03-29,58.2,,79.3,25.9
1987-03-30,58.2,,79.3,37.2
1987-03-31,58.2,,79.3,36.5
1987-04-01,58.2,,79.3,47.1
1987-04-02,58.0,,79.3,46.4
1987-04-03,58.0,,79.3,34.9
1987-04-04,58.8,,80.1,30.0
1987-04-05,58.5,,80.1,28.8
1987-04-06,58.5,,80.5,21.2
1987-04-07,58.5,,80.6,27.0
1987-04-08,59.4,,81.5,25.3
1987-04-09,60.1,,82.1,23.4
1987-04-10,60.1,,82.1,35.4
1987-04-11,62.0,,82.9,23.4
1987-04-12,62.0,,83.6,22.1
1987-04-13,62.0,,83.6,30.2
1987-04-14,62.1,,83.6,35.8
1987-04-15,63.5,,85.1,33.4
1987-04-16,62.3,,85.1,36.0
1987-04-17,61.8,,85.2,27.1
1987-04-18,62.0,,85.8,18.9
1987-04-19,62.1,,86.1,20.5
1987-04-20,62.1,,86.2,23.4
1987-04-21,62.1,,86.2,36.5
1987-04-22,62.1,,86.2,32.7
1987-04-23,62.1,,86.2,41.0
1987-04-24,62.1,,86.2,27.7
1987-04-25,61.1,,86.2,24.4
1987-04-26,60.5,,86.2,46.8
1987-04-27,60.2,,86.2,53.4
1987-04-28,59.6,,86.2,53.6
1987-04-29,58.4,,86.2,41.9
1987-04-30,57.3,,86.2,41.9
1987-05-01,56.8,,87.0,30.2
1987-05-02,56.4,,87.3,27.0
1987-05-03,56.6,,87.8,31.1
1987-05-04,56.5,,87.8,38.7
1987-05-05,56.5,,87.8,42.8
1987-05-06,55.7,,87.8,53.8
1987-05-07,54.4,,87.8,57.6
1987-05-08,52.7,,87.8,56.8
1987-05-09,50.7,,87.8,54.5
1987-05-10,48.9,,87.8,43.2
1987-05-11,46.5,,87.8,43.2
1987-05-12,46.4,,87.8,40.8
1987-05-13,44.1,,87.9,31.8
1987-05-14,42.3,,87.9,41.7
1987-05-15,41.2,,88.4,35.8
1987-05-16,39.1,,88.5,29.7
1987-05-17,37.6,,88.6,29.8
1987-05-18,36.1,,88.6,25.7
1987-05-19,35.3,,88.6,25.0
1987-05-20,35.3,,88.6,27.7
1987-05-21,34.7,,88.6,34.7
1987-05-22,33.9,,88.6,35.6
1987-05-23,33.2,,88.6,37.8
1987-05-24,31.9,,88.6,36.5
1987-05-25,29.7,,88.6,33.1
1987-05-26,28.2,,88.6,33.6
1987-05-27,27.2,,88.6,32.7
1987-05-28,26.3,,88.6,33.6
1987-05-29,25.1,,88.7,31.3
1987-05-30,23.8,,88.7,35.2
1987-05-31,23.5,,92.3,31.3
1987-06-01,24.0,,93.2,28.2
1987-06-02,23.6,,93.2,28.6
1987-06-03,22.8,,93.2,49.3
1987-06-04,20.6,,93.2,58.8
1987-06-05,18.1,,93.2,47.1
1987-06-06,16.8,,93.2,36.5
1987-06-07,14.4,,93.2,51.8
1987-06-08,11.7,,93.2,47.5
1987-06-09,10.7,,93.2,36.9
1987-06-10,9.0,,93.2,33.6
1987-06-11,6.9,,93.2,44.4
1987-06-12,4.5,,93.2,42.1
1987-06-13,1.1,,93.2,46.0
1987-06-14,0.0,,93.2,49.5
1987-06-15,0.0,,93.2,37.8
1987-06-16,0.0,,93.2,35.2
1987-06-17,0.0,,93.2,
1987-06-18,0.0,,93.2,56.3
1987-06-19,0.0,,93.2,39.4
1987-06-20,0.0,,93.2,44.6
1987-06-21,0.0,,93.2,36.1
1987-06-22,0.0,,94.0,33.1
1987-06-23,0.0,,94.0,36.9
1987-06-24,0.0,,94.0,
1987-06-25,0.0,,94.0,56.5
1987-06-26,0.0,,94.0,58.5
1987-06-27,0.0,,94.0,48.6
1987-06-28,0.0,,94.0,52.2
1987-06-29,0.0,,94.7,66.4
1987-06-30,0.0,,94.7,59.0
1987-07-01,0.0,,94.9,53.8
1987-07-02,0.0,,94.9,47.5
1987-07-03,0.0,,94.9,
1987-07-04,0.0,,94.9,44.1
1987-07-05,0.0,,95.5,38.8
1987-07-06,0.0,,95.9,49.3
1987-07-07,0.0,,96.1,40.6
1987-07-08,0.0,,96.2,38.5
1987-07-09,0.0,,96.2,37.2
1987-07-10,0.0,,96.6,39.2
1987-07-11,0.0,,96.6,49.1
1987-07-12,0.0,,96.6,50.9
1987-07-13,0.0,,96.6,51.1
1987-07-14,0.0,,96.6,54.7
1987-07-15,0.0,,96.6,41.9
1987-07-16,0.0,,96.6,34.2
1987-07-17,0.0,,96.6,47.7
1987-07-18,0.0,,96.8,39.7
1987-07-19,0.0,,97.0,42.4
1987-07-20,0.0,,97.2,50.9
1987-07-21,0.0,,97.2,50.5
1987-07-22,0.0,,97.2,43.7
1987-07-23,0.0,,97.2,41.4
1987-07-24,0.0,,97.2,51.4
1987-07-25,0.0,,97.2,48.7
1987-07-26,0.0,,97.2,51.3
1987-07-27,0.0,,97.2,41.0
1987-07-28,0.0,,97.2,
1987-07-29,0.0,,97.2,42.3
1987-07-30,0.0,,97.2,
1987-07-31,0.0,,97.2,36.5
1987-08-01,0.0,,97.3,36.7
1987-08-02,0.0,,97.3,41.9
1987-08-03,0.0,,97.3,56.1
1987-08-04,0.0,,97.3,52.0
1987-08-05,0.0,,97.3,42.1
1987-08-06,0.0,,97.3,41.9
1987-08-07,0.0,,97.3,54.5
1987-08-08,0.0,,97.3,60.6
1987-08-09,0.0,,97.4,58.1
1987-08-10,0.0,,97.4,44.2
1987-08-11,0.0,,97.4,42.6
1987-08-12,0.0,,97.4,43.0
1987-08-13,0.0,,97.8,41.7
1987-08-14,0.0,,98.3,41.9
1987-08-15,0.0,,98.6,42.3
1987-08-16,0.0,,98.6,35.1
1987-08-17,0.0,,98.6,34.7
1987-08-18,0.0,,98.6,44.4
1987-08-19,0.0,,98.6,44.6
1987-08-20,0.0,,98.6,39.6
1987-08-21,0.0,,98.6,37.9
1987-08-22,0.0,,98.6,52.2
1987-08-23,0.0,,98.6,
1987-08-24,0.0,,98.6,49.8
1987-08-25,0.0,,98.6,50.2
1987-08-26,0.0,,98.6,54.3
1987-08-27,0.0,,98.6,52.9
1987-08-28,0.0,,98.6,47.5
1987-08-29,0.0,,98.6,
1987-08-30,0.0,,98.6,57.7
1987-08-31,0.0,,98.6,63.0
1987-09-01,0.0,,98.6,64.4
1987-09-02,0.0,,98.6,49.1
1987-09-03,0.0,,98.6,36.3
1987-09-04,0.0,,98.6,45.7
1987-09-05,0.0,,98.6,55.8
1987-09-06,0.0,,98.6,53.8
1987-09-07,0.0,,98.6,55.6
1987-09-08,0.0,,98.6,49.3
1987-09-09,0.0,,98.6,56.3
1987-09-10,0.0,,98.6,59.0
1987-09-11,0.0,,98.6,56.1
1987-09-12,0.0,,98.7,43.2
1987-09-13,0.0,,98.8,40.6
1987-09-14,0.0,,98.8,36.9
1987-09-15,0.0,,100.0,31.8
1987-09-16,0.0,,100.0,
1987-09-17,0.0,,100.1,41.5
1987-09-18,0.0,,100.1,45.1
1987-09-19,0.0,,100.1,42.3
1987-09-20,0.0,,100.1,48.2
1987-09-21,0.0,,100.1,56.1
1987-09-22,0.0,,100.1,60.1
1987-09-23,0.0,,100.1,63.3
1987-09-24,0.0,,100.2,54.3
1987-09-25,0.0,,100.3,40.3
1987-09-26,0.0,,100.3,32.0
1987-09-27,0.0,,100.3,
1987-09-28,0.0,,100.3,
1987-09-29,0.0,,100.3,56.3
1987-09-30,0.0,,100.3,55.2
1987-10-01,0.0,,0.0,60.3
1987-10-02,0.0,,0.0,59.7
1987-10-03,0.0,,0.0,43.7
1987-10-04,0.0,,0.0,38.7
1987-10-05,0.0,,0.0,46.9
1987-10-06,0.0,,0.0,57.9
1987-10-07,0.0,,0.0,56.1
1987-10-08,0.0,,0.0,46.9
1987-10-09,0.0,,0.0,48.7
1987-10-10,0.0,,0.0,44.1
1987-10-11,0.0,,0.0,55.2
1987-10-12,0.0,,0.0,45.1
1987-10-13,0.0,,0.0,41.0
1987-10-14,0.0,,0.0,43.2
1987-10-15,0.0,,0.0,31.5
1987-10-16,0.0,,0.0,39.6
1987-10-17,0.0,,0.0,30.4
1987-10-18,0.0,,0.0,35.2
1987-10-19,0.0,,0.0,40.3
1987-10-20,0.0,,0.0,43.5
1987-10-21,0.0,,0.0,42.1
1987-10-22,0.0,,0.0,45.0
1987-10-23,0.0,,0.0,48.2
1987-10-24,0.0,,0.0,36.3
1987-10-25,0.0,,0.0,33.4
1987-10-26,0.0,,0.0,47.3
1987-10-27,0.0,,0.0,50.0
1987-10-28,0.0,,0.0,47.5
1987-10-29,0.0,,0.0,42.8
1987-10-30,0.0,,0.0,41.9
1987-10-31,0.0,,0.0,40.5
1987-11-01,0.0,,0.5,39.0
1987-11-02,0.0,,0.8,37.0
1987-11-03,0.0,,1.0,31.8
1987-11-04,0.0,,1.0,42.3
1987-11-05,0.0,,1.0,47.7
1987-11-06,0.0,,1.0,37.9
1987-11-07,0.0,,1.0,35.4
1987-11-08,0.0,,1.1,37.4
1987-11-09,0.0,,1.1,34.9
1987-11-10,0.0,,1.3,36.0
1987-11-11,0.0,,2.3,40.6
1987-11-12,0.0,,2.5,34.3
1987-11-13,0.0,,3.0,35.2
1987-11-14,1.0,,4.8,25.3
1987-11-15,1.1,,5.1,25.9
1987-11-16,2.5,,6.3,20.1
1987-11-17,2.5,,6.3,20.7
1987-11-18,2.3,,6.3,38.8
1987-11-19,2.2,,6.3,41.9
1987-11-20,2.0,,6.3,47.7
1987-11-21,2.4,,7.0,26.2
1987-11-22,3.1,,7.6,29.5
1987-11-23,4.1,,8.7,27.3
1987-11-24,5.0,,9.5,30.9
1987-11-25,6.3,,10.7,23.7
1987-11-26,6.4,,10.9,26.4
1987-11-27,6.4,,10.9,28.4
1987-11-28,6.4,,10.9,31.3
1987-11-29,6.4,,10.9,28.4
1987-11-30,6.4,,10.9,26.8
1987-12-01,8.0,,12.0,31.6
1987-12-02,10.1,,13.6,26.1
1987-12-03,12.5,,15.6,31.5
1987-12-04,12.4,,16.8,31.5
1987-12-05,12.3,,17.0,34.0
1987-12-06,13.0,,19.0,34.3
1987-12-07,13.1,,19.8,26.4
1987-12-08,13.7,,20.6,26.4
1987-12-09,14.5,,21.5,28.2
1987-12-10,15.3,,24.3,26.8
1987-12-11,17.1,,26.2,20.8
1987-12-12,17.6,,26.7,13.8
1987-12-13,17.8,,26.8,12.0
1987-12-14,17.8,,26.8,23.4
1987-12-15,18.1,,27.1,13.3
1987-12-16,18.1,,27.1,17.6
1987-12-17,18.1,,27.3,15.4
1987-12-18,18.3,,27.4,21.6
1987-12-19,18.3,,27.6,15.3
1987-12-20,18.3,,27.6,23.0
1987-12-21,18.8,,28.4,21.7
1987-12-22,19.1,,28.8,19.0
1987-12-23,19.5,,29.4,12.9
1987-12-24,19.5,,29.4,14.4
1987-12-25,19.3,,29.4,29.5
1987-12-26,19.0,,29.4,40.5
1987-12-27,19.0,,29.4,26.2
1987-12-28,18.8,,29.4,23.9
1987-12-29,18.8,,29.4,23.9
1987-12-30,18.8,,29.7,21.7
1987-12-31,18.8,,29.8,20.7
1988-01-01,18.8,,29.8,18.1
1988-01-02,18.8,,29.8,20.3
1988-01-03,18.8,,29.8,25.9
1988-01-04,18.8,,29.8,20.1
1988-01-05,18.8,,29.8,23.5
1988-01-06,18.6,,29.8,22.8
1988-01-07,18.8,,29.8,24.3
1988-01-08,19.0,,29.8,27.1
1988-01-09,19.3,,30.5,24.8
1988-01-10,20.3,,31.5,25.3
1988-01-11,21.8,,32.7,
1988-01-12,22.1,,33.0,23.9
1988-01-13,22.8,,33.6,26.4
1988-01-14,25.0,,34.8,34.2
1988-01-15,27.0,,37.4,23.2
1988-01-16,27.2,,38.2,21.2
1988-01-17,27.3,,38.7,17.1
1988-01-18,27.3,,39.3,18.9
1988-01-19,27.3,,39.4,19.8
1988-01-20,27.4,,39.4,25.7
1988-01-21,28.1,,40.1,21.2
1988-01-22,28.2,,40.2,38.1
1988-01-23,28.9,,40.7,23.2
1988-01-24,28.9,,40.7,23.9
1988-01-25,28.9,,40.7,33.1
1988-01-26,29.0,,40.7,40.1
1988-01-27,29.0,,40.7,38.1
1988-01-28,29.4,,40.7,42.4
1988-01-29,30.4,,41.6,30.0
1988-01-30,30.9,,42.4,18.5
1988-01-31,31.1,,42.7,13.6
1988-02-01,31.2,,42.8,6.4
1988-02-02,31.2,,42.8,6.4
1988-02-03,31.9,,43.3,22.8
1988-02-04,31.9,,43.5,22.6
1988-02-05,32.0,,43.5,30.2
1988-02-06,32.0,,43.5,27.5
1988-02-07,33.1,,44.3,28.9
1988-02-08,34.4,,45.3,29.1
1988-02-09,36.1,,46.7,27.5
1988-02-10,37.5,,48.0,30.4
1988-02-11,38.0,,48.5,
1988-02-12,38.5,,49.0,
1988-02-13,38.9,,49.3,
1988-02-14,39.4,,49.6,
1988-02-15,40.0,,50.3,
1988-02-16,41.0,,50.9,
1988-02-17,41.6,,51.2,26.6
1988-02-18,43.1,,52.1,22.6
1988-02-19,43.3,,52.3,27.5
1988-02-20,43.4,,52.9,
1988-02-21,43.5,,53.2,41.2
1988-02-22,43.7,,53.2,29.5
1988-02-23,43.7,,53.2,32.0
1988-02-24,43.7,,53.2,38.7
1988-02-25,43.7,,53.2,37.4
1988-02-26,43.8,,53.2,43.5
1988-02-27,43.9,,53.2,45.9
